vessel_id,registry_craft_code
3756,19572406116
3757,19675762482
3758,19774279748
3759,2082603503
3760,1972287318
3761,1920418848
3762,1853350313
3763,1835127464
3764,1817728997
3765,1632115999
3766,5703
3767,1064871
3768,9621089
3769,11823306
3770,19190226
3771,20072935
3772,23162846
3773,39841596
3774,85034771
3775,114642223
3776,134220532
3777,342836253
3778,380585123
3779,385947256
3780,483580375
3781,598837073
3782,607931648
3783,824066342
3784,842795957
3785,938636638
3786,988197261
3787,995360865
3788,1011227505
3789,1023655041
3790,1067137480
3791,1080291059
3792,1201157452
3793,1206794433
3794,1212911320
3795,1232357871
3796,1290887225
3797,1344605591
3798,1379687556
3799,1411760403
3800,1421339707
3801,1441552435
3802,1494485409
3803,1531972087
3804,1623730410
3805,1704722858
3806,1812642988
3807,1937396877
3808,2013114356
3809,2051568673
3810,2088308631
3811,2096697761
3812,2106789464
3813,2774882675
3814,2875046438
3815,2899675369
3816,2958057892
3817,3032205970
3818,3417184904
3819,3454342115
3820,3474981001
3821,4014705225
3822,5044444973
3823,5345287173
3824,5395929228
3825,5520502831
3826,5632869853
3827,5760852425
3828,5958448546
3829,6208444515
3830,6496622644
3831,6630616837
3832,6940269766
3833,7118273121
3834,7271126673
3835,7402210953
3836,7458468855
3837,7627519059
3838,7998867023
3839,8170653003
3840,8495548332
3841,9315132052
3842,11510880725
3843,13742575327
3844,13788092952
3845,15368813206
3846,16001001167
3847,16392694324
3848,18993101057
3849,19165905732
3850,19892302092
3851,20002267567
3852,20418264844
3853,20470854676
3854,20512829623
3855,20573759657
3856,2124681843
3857,2094516795
3858,2061771302
3859,2033611578
3860,1982217127
3861,1940696751
3862,1723518712
3863,1547556993
3864,5742
3865,7231
3866,15815
3867,1108035
3868,6827410
3869,7019332
3870,12825173
3871,13395988
3872,13531529
3873,19459669
3874,31945002
3875,38547354
3876,43897928
3877,44075128
3878,54691068
3879,69863409
3880,91798076
3881,97535164
3882,119710617
3883,140679810
3884,140799570
3885,180812879
3886,182710929
3887,281722449
3888,333423542
3889,366454780
3890,371434781
3891,430201530
3892,430830425
3893,458065617
3894,494023200
3895,581437765
3896,584515700
3897,601336896
3898,684706950
3899,690845321
3900,735528615
3901,770382991
3902,869307275
3903,932569643
3904,1000720298
3905,1066707989
3906,1075335855
3907,1077361755
3908,1078575840
3909,1130770712
3910,1131023457
3911,1133436784
3912,1167331927
3913,1173212929
3914,1180836109
3915,1239833337
3916,1247358866
3917,1255459570
3918,1264254845
3919,1290979643
3920,1320182381
3921,1333797861
3922,1353790268
3923,1357121492
3924,1381103242
3925,1381936754
3926,1467270309
3927,1528663302
3928,1606983892
3929,1648384057
3930,1679815251
3931,1724411994
3932,1814219789
3933,1820243489
3934,1941127336
3935,1964241915
3936,1989513320
3937,2026938633
3938,2034392356
3939,2060436434
3940,2093557752
3941,2788852731
3942,2801459348
3943,2822827781
3944,3133718163
3945,3160368679
3946,3545783337
3947,3617410951
3948,3864980850
3949,4642392546
3950,4650133439
3951,5264087212
3952,6049248524
3953,6511526682
3954,6543484684
3955,6552989836
3956,6567365308
3957,6672105984
3958,6896489734
3959,7296245896
3960,7393746049
3961,7513842216
3962,7595833482
3963,7679019099
3964,7972547893
3965,8037110299
3966,8080804015
3967,8287649544
3968,8434687275
3969,8529360010
3970,8552425096
3971,8725918709
3972,8837035995
3973,8912126966
3974,9393984002
3975,9500654811
3976,9860288026
3977,10269560319
3978,10541592455
3979,10667489513
3980,11168681237
3981,11395552134
3982,11455147165
3983,12403784672
3984,12560530418
3985,13480277008
3986,13531836516
3987,13935115391
3988,13994916274
3989,14202829975
3990,14738003467
3991,15826756924
3992,16450856262
3993,16521034166
3994,16959585443
3995,17497177404
3996,17588217190
3997,17810892461
3998,18575342659
3999,18751568316
4000,18850213852
4001,19357953621
4002,19398864338
4003,19411367862
4004,19791949224
4005,20164002548
4006,20272739870
4007,20301672032
4008,20342814579
4009,20436677811
4010,20650071879
4011,21048283648
4012,21209834675
4013,21241434556
4014,21540166187
4015,21553984192
4016,21586871708
4017,21621289953
4018,21625941721
4019,21661966243
4020,21662006641
4021,21729087202
4022,21817929238
4023,2131264546
4024,2066698634
4025,1936942262
4026,1907200655
4027,1842968079
4028,1730570779
4029,1611738311
4030,1575727934
4031,11108786
4032,26714992
4033,27607985
4034,31051424
4035,77075003
4036,99970640
4037,112995986
4038,154057334
4039,157882997
4040,208381117
4041,215279275
4042,298867191
4043,303322797
4044,494478136
4045,535358916
4046,703415827
4047,759676256
4048,814985247
4049,827345199
4050,839524692
4051,919020832
4052,931075960
4053,997266806
4054,1076487582
4055,1078136762
4056,1160879901
4057,1304060771
4058,1391856217
4059,1456219655
4060,1678716835
4061,1982839857
4062,2022772666
4063,2065952519
4064,2096879241
4065,2920883300
4066,3053745475
4067,3324720541
4068,3560077297
4069,3718615730
4070,3832739731
4071,4593146739
4072,5098919210
4073,5129769018
4074,5379640732
4075,5766310703
4076,6688497393
4077,7023456755
4078,7188895515
4079,7451720500
4080,7889881271
4081,8111855414
4082,8119532926
4083,8144720839
4084,8194952463
4085,9056099353
4086,9126036143
4087,9274826280
4088,9378452239
4089,9381495747
4090,9426846241
4091,9619124007
4092,9885550336
4093,10946299225
4094,11419669467
4095,11964716710
4096,12227935666
4097,14133862721
4098,14315813697
4099,14871166986
4100,15321555205
4101,15441887282
4102,16159738769
4103,16167571586
4104,16876252722
4105,17093545236
4106,17439335810
4107,17591141905
4108,17594873021
4109,17613995963
4110,18502424791
4111,18634520261
4112,19041000342
4113,19042742166
4114,19085447771
4115,19102096355
4116,19108107269
4117,19230894323
4118,19302540403
4119,2091390430
4120,2026834718
4121,1874781599
4122,6492
4123,1180018
4124,5703203
4125,23607301
4126,31967600
4127,52779501
4128,103593523
4129,109040681
4130,334071354
4131,375091081
4132,749208558
4133,853943070
4134,894570031
4135,916056568
4136,981236371
4137,1068204188
4138,1122273413
4139,1232919338
4140,1453329852
4141,1462432734
4142,1687502572
4143,1738872402
4144,1833638668
4145,1918583661
4146,1920507744
4147,2039250508
4148,2853930119
4149,2967042042
4150,3635774375
4151,3836251867
4152,3984237082
4153,4795154018
4154,5390769463
4155,6151242718
4156,6888876269
4157,7078596986
4158,7308522067
4159,7827566284
4160,7833812821
4161,8279898024
4162,8316792905
4163,8823643834
4164,9010219343
4165,9597981107
4166,10423516272
4167,10662020591
4168,10707241355
4169,10912367949
4170,11564860619
4171,13572411995
4172,14681257770
4173,14765634481
4174,15392147409
4175,15770068650
4176,16624848576
4177,17230680378
4178,17332041201
4179,17452620336
4180,17610469893
4181,18265883411
4182,18553757915
4183,18588811754
4184,18677731142
4185,18703802470
4186,18917436302
4187,18946773307
4188,18998980637
4189,1964385233
4190,1623571996
4191,1621459215
4192,9236384
4193,29348900
4194,129524754
4195,282348863
4196,338321783
4197,384516507
4198,442227183
4199,496309463
4200,587121813
4201,632142597
4202,686534945
4203,786912438
4204,868713631
4205,1000027287
4206,1018933074
4207,1060583836
4208,1274845718
4209,1459683271
4210,1584178125
4211,1606130235
4212,1785943481
4213,1857345883
4214,1874813592
4215,2028159479
4216,2073618104
4217,3013498540
4218,3153813160
4219,3516792952
4220,4222201646
4221,4309370710
4222,4367634753
4223,4945966953
4224,5010696214
4225,5165240922
4226,5749545580
4227,6540895081
4228,6848091440
4229,7225933659
4230,7262687900
4231,7325388269
4232,8638117518
4233,8794431311
4234,10447755509
4235,15152553086
4236,15408769914
4237,17288139503
4238,17618980807
4239,17659355851
4240,18935885437
4241,18995904919
4242,19167077196
4243,19792008407
4244,20310686657
4245,20376302485
4246,1912057782
4247,1888457367
4248,1678326636
4249,1597758325
4250,15115881
4251,18061610
4252,37335594
4253,38063048
4254,270827966
4255,375338056
4256,442503006
4257,597951236
4258,685263878
4259,705951920
4260,747680431
4261,824659624
4262,831786867
4263,838104098
4264,1153819903
4265,1249250228
4266,1369308156
4267,1550313353
4268,1611002157
4269,1673566016
4270,1679801348
4271,1703856771
4272,2964790668
4273,3054409218
4274,3148938121
4275,3346554839
4276,3403425940
4277,3828832088
4278,4151661572
4279,4276434703
4280,5408974675
4281,5969373995
4282,5970559348
4283,6515914007
4284,6775374256
4285,8280393853
4286,8822984578
4287,9752852722
4288,11431500925
4289,14140102862
4290,17703225119
4291,18587574503
4292,18632889541
4293,18954315804
4294,19205784871
4295,19997175580
4296,20019102136
4297,20072023738
4298,20084151433
4299,20185568027
4300,6615
4301,1861650
4302,8934335
4303,81602742
4304,126721044
4305,179312292
4306,233185817
4307,315793264
4308,421297457
4309,681883178
4310,1021874417
4311,1071920702
4312,1146215715
4313,1269569465
4314,1349825066
4315,1367227634
4316,1392549983
4317,1617764548
4318,1966449007
4319,2114917690
4320,3021814867
4321,3075168288
4322,3522337145
4323,3573176548
4324,3721836110
4325,3792808567
4326,4602634648
4327,4985736100
4328,5163040095
4329,5517586089
4330,5595495547
4331,5643172894
4332,5954709253
4333,6207815876
4334,6234039165
4335,7382326340
4336,7392326579
4337,7541601100
4338,7593849904
4339,7756807256
4340,8753124325
4341,9680657656
4342,10399887226
4343,10437835387
4344,11417167514
4345,14421872719
4346,17059275767
4347,19437468962
4348,19533496991
4349,1756398456
4350,1682158153
4351,31943500
4352,129277013
4353,311730019
4354,314346305
4355,594617866
4356,759197579
4357,902605872
4358,934346341
4359,1043669692
4360,1216558648
4361,1445845558
4362,1469412172
4363,1896093963
4364,2087973877
4365,3234184029
4366,3768967049
4367,3774368986
4368,4359558662
4369,5238944151
4370,5313889964
4371,5717722180
4372,6480858551
4373,6885738520
4374,7262452208
4375,7847285645
4376,8358205997
4377,9829902647
4378,10513472559
4379,11132811712
4380,11987970328
4381,17311882293
4382,18372943206
4383,18883028399
4384,19128081249
4385,19621642971
4386,2101237291
4387,2099529156
4388,2085822549
4389,2081207553
4390,1942594961
4391,6670
4392,14940223
4393,17169440
4394,17923136
4395,42898953
4396,57404903
4397,63236636
4398,191324179
4399,201407549
4400,276294553
4401,400849103
4402,413169263
4403,474515471
4404,529524982
4405,562945954
4406,598818068
4407,605714013
4408,724859547
4409,781083293
4410,1004621261
4411,1010047139
4412,1057295778
4413,1095585076
4414,1108352663
4415,1123782652
4416,1178342732
4417,1178753708
4418,1202856318
4419,1214566511
4420,1236465030
4421,1257920320
4422,1293727189
4423,1329759668
4424,1336294561
4425,1431436675
4426,1450874779
4427,1945520543
4428,1977025662
4429,3131521939
4430,3409545441
4431,4170119095
4432,4392672280
4433,4491442152
4434,4664295330
4435,6035154155
4436,6361595889
4437,6431540096
4438,6844561801
4439,6845121110
4440,7641975543
4441,8084793983
4442,8309390337
4443,8387838558
4444,8741691889
4445,8769908810
4446,9506309206
4447,9945851289
4448,10003293506
4449,10451614951
4450,11377300540
4451,14882264659
4452,15584999459
4453,16965319282
4454,17877827206
4455,18577342709
4456,19195202739
4457,19647891690
4458,20342210307
4459,20382654974
4460,20485282990
4461,20490833070
4462,21307997984
4463,2026711118
4464,2002558466
4465,1994250388
4466,1704518897
4467,17911416
4468,187453508
4469,193252230
4470,215660281
4471,226039353
4472,293549553
4473,553508808
4474,597736319
4475,598837106
4476,811550103
4477,825030434
4478,1108364372
4479,1197521074
4480,1219748615
4481,1640370190
4482,1713089351
4483,1956310149
4484,2949263681
4485,3301073750
4486,4732138739
4487,4888623633
4488,4942478758
4489,5073475588
4490,5260638782
4491,5295396217
4492,5438265324
4493,6443608028
4494,6444676738
4495,6625330766
4496,7109650687
4497,8227131281
4498,8328344697
4499,8836503166
4500,9633536442
4501,10075480189
4502,10532188447
4503,11076230563
4504,13122429095
4505,13478777583
4506,14342216945
4507,14469271899
4508,14472114190
4509,15505148313
4510,17028398999
4511,17315966243
4512,19362773468
4513,20649190275
4514,20761234654
4515,20884412144
4516,21117315862
4517,21124438684
4518,21171937703
4519,2129720213
4520,1643476037
4521,9690790
4522,115638467
4523,375338067
4524,414782781
4525,451895384
4526,472369915
4527,798268318
4528,814205250
4529,879463179
4530,994253134
4531,1078300772
4532,1401471447
4533,1549071454
4534,1653960890
4535,1672220385
4536,3254396055
4537,3561789552
4538,3735525853
4539,4586245492
4540,6647310553
4541,9905893840
4542,10454626933
4543,13341518934
4544,14136263795
4545,14388095200
4546,14389746556
4547,17463458208
4548,18672346109
4549,20189104543
4550,20486939114
4551,20820134142
4552,20823648574
4553,20958336905
4554,13309408142
4555,282897551
4556,5248641818
4557,16158511473
4558,17017042428
4559,20650610976
4560,1097295558
4561,3002067449
4562,3317693178
4563,12128401325
4564,13772610904
4565,14220956344
4566,16158516573
4567,8288742095
4568,16158554114
4569,19750322034
4570,1095755992
4571,1427731564
4572,2767221053
4573,3382945467
4574,4111456711
4575,9558040905
4576,11380547630
4577,21459122893
4578,4324296751
4579,6759544779
4580,7096133662
4581,10657187856
4582,16338538797
4583,17805967504
4584,21234523517
4585,2001729062
4586,1221787755
4587,1381114081
4588,2099400356
4589,4143589737
4590,6893414826
4591,10221552221
4592,1661049725
4593,292354455
4594,1075006527
4595,8032441830
4596,14801258782
4597,909440727
4598,13590925321
4599,430219373
4600,14860895837
4601,15085
4602,301591840
4603,418247511
4604,1028682194
4605,1721840046
4606,10496773455
4607,11914464165
4608,1621825728
4609,84746401
4610,290434148
4611,320358046
4612,336414567
4613,995128159
4614,1122766282
4615,1398827842
4616,2081607736
4617,2945083303
4618,2970024311
4619,3042967053
4620,3069680078
4621,4755785706
4622,5002490787
4623,7794291198
4624,8499975196
4625,9498769203
4626,12880619090
4627,13304930326
4628,15164886385
4629,16373489152
4630,17157066075
4631,17326367293
4632,17873790334
4633,18578374117
4634,18782577366
4635,19589927426
4636,2049807482
4637,1797143474
4638,8764
4639,8915823
4640,309946182
4641,466398038
4642,684462614
4643,713959333
4644,1626615224
4645,2062679104
4646,2080759355
4647,3037622217
4648,3129987405
4649,3188218842
4650,4504996776
4651,4537818251
4652,4563301935
4653,5199804475
4654,5424509821
4655,5460395313
4656,6413157056
4657,7615709069
4658,8450822219
4659,8858386794
4660,9350624573
4661,11611843569
4662,12412642689
4663,13554737165
4664,14303940237
4665,14637904367
4666,15220918441
4667,16096890560
4668,16098517656
4669,17836501742
4670,19824803779
4671,19834036424
4672,19975055258
4673,20134319925
4674,20239678387
4675,20506220966
4676,2002952713
4677,1868018737
4678,2584688
4679,233021523
4680,414792555
4681,712275931
4682,776342318
4683,922455708
4684,1171675992
4685,1494702285
4686,1964003033
4687,3220706237
4688,3836014358
4689,4862684059
4690,4904782656
4691,6462947112
4692,7082035249
4693,7757455510
4694,9814570170
4695,9865626156
4696,14128002282
4697,14806615882
4698,16068437586
4699,17887982649
4700,18696030030
4701,19602635667
4702,19775373965
4703,20327879961
4704,21436437430
4705,21722217262
4706,1715668596
4707,1852663
4708,2267691
4709,425963416
4710,502402804
4711,589724751
4712,854739414
4713,972152094
4714,1054559317
4715,1554439124
4716,1665450198
4717,1698085245
4718,2993976168
4719,3889314866
4720,5674411976
4721,7620278834
4722,10039302873
4723,12574845306
4724,13246985278
4725,13718314912
4726,15238642850
4727,15380368821
4728,15502270227
4729,18159278922
4730,18407878563
4731,18453385629
4732,19102599594
4733,19146767041
4734,2092963804
4735,2063491547
4736,2059113275
4737,2001445530
4738,31077045
4739,1024502666
4740,1075059213
4741,1446642598
4742,1738800362
4743,1791995926
4744,5367668227
4745,6026041195
4746,6720796126
4747,9222553299
4748,10474293130
4749,13005906110
4750,16803695571
4751,18869439877
4752,2108890859
4753,1868988763
4754,10591070
4755,61686494
4756,253598273
4757,508472784
4758,570651998
4759,1482185921
4760,1659557107
4761,4275533184
4762,4756385692
4763,6154642967
4764,6998269244
4765,7362189531
4766,7663758992
4767,8163916780
4768,8840328580
4769,9008587742
4770,9369384028
4771,11037788930
4772,14318432286
4773,14984717358
4774,15496100810
4775,15962351995
4776,16158539694
4777,18228713110
4778,18562568863
4779,20170288311
4780,1753353091
4781,121824020
4782,1067140142
4783,1354768969
4784,1415776261
4785,4234259986
4786,4651678677
4787,7085505311
4788,9153802409
4789,9512332827
4790,15500019161
4791,16355597944
4792,16781604987
4793,18486564485
4794,18821170791
4795,19857243645
4796,20250671588
4797,1970541999
4798,18432
4799,375773127
4800,489033049
4801,997532265
4802,5203390093
4803,7453814448
4804,10897003672
4805,13329001321
4806,14339108253
4807,18211007735
4808,1863135922
4809,133013468
4810,481506628
4811,599577012
4812,1144974791
4813,1673337523
4814,3205121089
4815,4426156837
4816,5520175844
4817,5588542155
4818,7456839993
4819,16416757091
4820,19748577054
4821,380447464
4822,601094193
4823,999056833
4824,1069120595
4825,3585882976
4826,19087040361
4827,19094382730
4828,19208063531
4829,19912532833
4830,20908516557
4831,21311260354
4832,21323041009
4833,21484286549
4834,16559845
4835,905605921
4836,982906043
4837,1177149617
4838,7231595878
4839,8219662652
4840,8955426535
4841,9744285734
4842,10453928188
4843,13750131264
4844,13890034246
4845,15326109257
4846,19092657564
4847,20263495739
4848,20429208410
4849,1929965762
4850,1840789297
4851,1821261366
4852,1665082698
4853,1173309
4854,1183403944
4855,1586147950
4856,2132349185
4857,4992937922
4858,6489846106
4859,7136846889
4860,7932972875
4861,9077668948
4862,11117862430
4863,11574828292
4864,15264077007
4865,15363755107
4866,20811183863
